TeamId,TeamName,SubmissionDate,Score
3777035,"luca spelgatti","2019-10-12 03:48:53",0.02101
3763614,hukuda222,"2019-10-12 03:48:54",0.01448
3765112,why4,"2019-10-12 03:59:19",0.01436
3766682,"Arijit Gupta","2019-10-12 04:06:54",0.01450
3765968,Aicanghai_Smile,"2019-10-12 04:07:46",0.01442
3771322,chuck_thunder,"2019-10-12 04:09:19",0.01412
3763195,"Go Rams 🐏","2019-10-12 04:21:11",0.01437
3763804,NAldershof,"2019-10-12 04:23:29",0.01418
3777035,"luca spelgatti","2019-10-12 04:26:02",0.01841
3764741,"Kosarevsky Dmitry","2019-10-12 04:32:39",0.01463
3764741,"Kosarevsky Dmitry","2019-10-12 04:36:38",0.01424
3776212,"Mikhail Fadeev","2019-10-12 04:51:15",0.01487
3773906,"Khanh Vu Duy","2019-10-12 04:56:35",0.01517
3764519,pocket,"2019-10-12 05:04:34",0.01411
3764570,TY.Yang,"2019-10-12 05:05:25",0.01571
3763593,"Naruhiko Nakanishi","2019-10-12 05:14:05",0.01460
3764570,TY.Yang,"2019-10-12 05:14:29",0.01438
3764817,Mickey,"2019-10-12 05:23:27",0.01436
3763721,Lindada,"2019-10-12 05:34:02",0.01476
3773906,"Khanh Vu Duy","2019-10-12 05:36:46",0.01479
3777015,abhinavm24,"2019-10-12 05:37:17",0.01458
3766922,"Establish The Run","2019-10-12 05:56:48",0.01466
3764239,ryulapislazuli,"2019-10-12 05:58:08",0.01565
3776966,ScottSchriner,"2019-10-12 06:03:29",0.01436
3777462,"Nico Magu","2019-10-12 06:10:33",0.01469
3764592,FISH,"2019-10-12 06:20:12",0.01475
3765357,"Antonio Marin","2019-10-12 06:28:58",0.01479
3765444,"Veerala Hari Krishna","2019-10-12 06:29:35",0.01451
3765736,ValeriyBabushkin,"2019-10-12 06:39:55",0.39014
3765968,Aicanghai_Smile,"2019-10-12 06:40:11",0.01436
3766799,"Prashant Kikani","2019-10-12 06:53:09",0.01421
3765968,Aicanghai_Smile,"2019-10-12 07:01:42",0.01432
3763686,minyus,"2019-10-12 07:09:07",0.01463
3766799,"Prashant Kikani","2019-10-12 07:11:01",0.01421
3777189,Reza,"2019-10-12 07:19:09",0.01467
3764817,Mickey,"2019-10-12 07:23:46",0.01434
3768154,"Michał Marcińczuk","2019-10-12 07:24:37",0.01419
3777015,abhinavm24,"2019-10-12 07:25:24",0.01433
3764519,pocket,"2019-10-12 07:25:40",0.01396
3775315,"Nilotpal Das","2019-10-12 07:27:00",0.01463
3774420,Santhosh,"2019-10-12 07:30:10",0.01468
3765112,why4,"2019-10-12 07:30:18",0.01420
3766907,novanova,"2019-10-12 07:31:43",0.01865
3763721,Lindada,"2019-10-12 07:33:03",0.01446
3773646,yhchen2018,"2019-10-12 07:34:18",0.01479
3764063,MichaelSmith,"2019-10-12 07:38:21",0.01865
3768620,"Alexander Polyakov","2019-10-12 07:54:38",0.01459
3764553,"Alex Zhang","2019-10-12 08:00:29",0.01528
3775315,"Nilotpal Das","2019-10-12 08:05:17",0.01435
3768399,GianPaolob,"2019-10-12 08:07:11",0.01897
3777917,t.eno,"2019-10-12 08:12:42",0.01446
3770539,edvinmemet,"2019-10-12 08:14:59",0.01463
3764553,"Alex Zhang","2019-10-12 08:23:24",0.01440
3769285,"Phil Butcher","2019-10-12 08:31:55",0.01466
3773537,MaChaogong,"2019-10-12 08:32:46",0.01448
3770808,"Trust your sons","2019-10-12 08:34:45",0.01411
3769351,"Eric Beckwith","2019-10-12 08:38:05",0.01577
3766464,"The Zoo","2019-10-12 08:40:06",0.01398
3766909,Royz,"2019-10-12 08:49:37",0.01491
3773261,SIDHARTH,"2019-10-12 08:51:41",0.01469
3777946,"Call me Dong","2019-10-12 08:58:22",0.01528
3765968,Aicanghai_Smile,"2019-10-12 08:59:33",0.01429
3774420,Santhosh,"2019-10-12 09:04:51",0.01463
3774751,Saber,"2019-10-12 09:07:11",0.01600
3765862,"Mathurin Aché","2019-10-12 09:13:08",0.01482
3773906,"Khanh Vu Duy","2019-10-12 09:13:36",0.01439
3774214,Noud,"2019-10-12 09:15:01",0.01388
3777594,Takahiro,"2019-10-12 09:18:29",0.01445
3770633,BPA,"2019-10-12 09:23:29",0.01436
3766909,Royz,"2019-10-12 09:29:59",0.01463
3768620,"Alexander Polyakov","2019-10-12 09:31:11",0.01452
3770808,"Trust your sons","2019-10-12 09:37:21",0.01411
3767820,solohayuna,"2019-10-12 09:40:37",0.01436
3773725,Scirpus,"2019-10-12 09:41:14",0.01584
3768620,"Alexander Polyakov","2019-10-12 09:50:59",0.01435
3767820,solohayuna,"2019-10-12 10:05:30",0.01436
3766922,"Establish The Run","2019-10-12 10:06:09",0.01456
3775478,zvone,"2019-10-12 10:15:58",0.01505
3766799,"Prashant Kikani","2019-10-12 10:24:18",0.01419
3764037,sonseungbum,"2019-10-12 10:40:38",0.02161
3777312,Jerry,"2019-10-12 10:53:08",0.01441
3767112,Zee,"2019-10-12 11:05:33",0.01649
3775478,zvone,"2019-10-12 11:10:48",0.01460
3765219,"Hirotaka Kawashima","2019-10-12 11:14:47",0.01865
3768620,"Alexander Polyakov","2019-10-12 11:15:55",0.01431
3766976,"Tak Yg","2019-10-12 11:25:49",0.01865
3778036,FernandoChafim,"2019-10-12 11:30:13",0.01488
3775981,"Mohsen SADOK","2019-10-12 11:41:09",0.01449
3763791,"Vladislav Bogorod","2019-10-12 11:44:35",0.01403
3772457,qtumshift02,"2019-10-12 11:48:09",0.01865
3769678,Rafay,"2019-10-12 11:51:52",0.01619
3763890,"Edison Siow","2019-10-12 12:02:55",0.01448
3768127,Tiemu,"2019-10-12 12:19:42",0.01437
3773725,Scirpus,"2019-10-12 12:26:44",0.01569
3767679,"Emin ","2019-10-12 12:28:00",0.01435
3769803,MapleTriskit,"2019-10-12 12:37:40",0.01589
3778831,"Bassil Bassiouny","2019-10-12 12:55:22",0.01479
3770808,"Trust your sons","2019-10-12 13:06:24",0.01410
3766909,Royz,"2019-10-12 13:10:12",0.01439
3764537,liuzhangzhen,"2019-10-12 13:13:43",0.01437
3776184,"Gabriel Preda","2019-10-12 13:15:58",0.01865
3771908,Scottfree,"2019-10-12 13:24:45",0.01446
3765862,"Mathurin Aché","2019-10-12 13:29:16",0.01480
3766909,Royz,"2019-10-12 13:35:24",0.01435
3778831,"Bassil Bassiouny","2019-10-12 13:45:40",0.01461
3768656,Cimbom,"2019-10-12 13:47:41",0.01452
3764203,"rakuraku 21","2019-10-12 13:51:06",0.01600
3770808,"Trust your sons","2019-10-12 13:52:34",0.01409
3765736,ValeriyBabushkin,"2019-10-12 13:53:12",0.01576
3766909,Royz,"2019-10-12 14:04:17",0.01430
3773113,"Prashant Banerjee","2019-10-12 14:05:05",0.01605
3778929,"Malik Hussinov","2019-10-12 14:07:36",0.01504
3773874,ggsddu,"2019-10-12 14:09:00",0.01461
3775930,IvoL,"2019-10-12 14:16:34",0.01865
3763721,Lindada,"2019-10-12 14:28:19",0.01442
3766332,seba,"2019-10-12 14:31:57",0.01842
3766607,"Go Browns! Go Pats!","2019-10-12 14:34:29",0.01413
3773874,ggsddu,"2019-10-12 14:39:23",0.01448
3767961,"Puck Wang","2019-10-12 14:40:23",0.01453
3764288,"Bojan Tunguz","2019-10-12 14:45:40",0.01420
3773113,"Prashant Banerjee","2019-10-12 14:52:22",0.01463
3772593,"Divya Shah","2019-10-12 14:52:32",0.01470
3774851,handonglee,"2019-10-12 14:56:22",0.01437
3777231,masamichi_14,"2019-10-12 14:59:57",0.01865
3779279,"Eric Vos","2019-10-12 15:04:03",0.01441
3767953,"Dan Emery","2019-10-12 15:11:52",0.01430
3778982,JasonM,"2019-10-12 15:13:56",0.01865
3770808,"Trust your sons","2019-10-12 15:16:24",0.01404
3772593,"Divya Shah","2019-10-12 15:18:36",0.01458
3763425,"Devin Anzelmo","2019-10-12 15:18:49",0.01405
3778705,"yassine zayani","2019-10-12 15:19:34",0.01503
3779323,"Yuma Suzuki","2019-10-12 15:19:51",0.01865
3764553,"Alex Zhang","2019-10-12 15:26:13",0.01429
3763189,x5or6,"2019-10-12 15:36:11",0.01466
3764954,shimaw28,"2019-10-12 15:39:51",0.01528
3771582,poxiao,"2019-10-12 15:56:41",0.01615
3768981,jleecook,"2019-10-12 16:01:26",0.01594
3767953,"Dan Emery","2019-10-12 16:01:34",0.01396
3766116,"Atanas Atanasov","2019-10-12 16:08:29",0.01448
3777682,"Daniel Sobrado","2019-10-12 16:21:38",0.01456
3778705,"yassine zayani","2019-10-12 16:31:57",0.01463
3772534,tamo123,"2019-10-12 16:33:31",0.01609
3775554,zmnako,"2019-10-12 16:41:32",0.01460
3768656,Cimbom,"2019-10-12 16:49:53",0.01433
3764270,"Adam Suwik","2019-10-12 16:49:56",0.01433
3768062,"B H","2019-10-12 16:50:16",0.01602
3774029,"""Soccer"" = Real Football ;)","2019-10-12 16:50:17",0.01459
3770897,"Mladen Radošević","2019-10-12 16:53:43",0.01425
3775206,"René Blaim","2019-10-12 16:57:06",0.01631
3765206,Lisz,"2019-10-12 16:59:24",0.01389
3764327,"Ayman Khalafallah","2019-10-12 17:02:21",0.01459
3779287,AIvar,"2019-10-12 17:04:32",0.01613
3777682,"Daniel Sobrado","2019-10-12 17:05:30",0.01442
3778982,JasonM,"2019-10-12 17:10:52",0.01579
3775346,neilron,"2019-10-12 17:11:53",0.01618
3771865,nrsgwr,"2019-10-12 17:13:09",0.01605
3775554,zmnako,"2019-10-12 17:14:54",0.01456
3768399,GianPaolob,"2019-10-12 17:19:57",0.01865
3775478,zvone,"2019-10-12 17:21:41",0.01434
3764941,devai01,"2019-10-12 17:22:05",0.01446
3774966,chmtomasz,"2019-10-12 17:37:17",0.01443
3767752,Jayaram,"2019-10-12 17:42:07",0.02138
3767953,"Dan Emery","2019-10-12 17:49:48",0.01392
3776966,ScottSchriner,"2019-10-12 17:50:17",0.01418
3768656,Cimbom,"2019-10-12 18:08:46",0.01426
3779829,"Mike Hall","2019-10-12 18:16:39",0.01604
3769839,"Georgios Sarantitis","2019-10-12 18:20:21",0.01557
3767752,Jayaram,"2019-10-12 18:22:02",0.01463
3765206,Lisz,"2019-10-12 18:23:51",0.01388
3768311,jgeiman,"2019-10-12 18:46:48",0.01437
3774029,"""Soccer"" = Real Football ;)","2019-10-12 18:51:06",0.01438
3766117,"Siddharth Yadav","2019-10-12 18:53:46",0.01621
3767080,"Steve Jenkins","2019-10-12 18:58:19",0.01584
3769839,"Georgios Sarantitis","2019-10-12 18:59:39",0.01551
3766920,"Shailesh D","2019-10-12 19:03:24",0.01444
3775930,IvoL,"2019-10-12 19:09:01",0.01466
3774029,"""Soccer"" = Real Football ;)","2019-10-12 19:18:20",0.01427
3763425,"Devin Anzelmo","2019-10-12 19:22:10",0.01399
3774966,chmtomasz,"2019-10-12 19:24:15",0.01416
3766117,"Siddharth Yadav","2019-10-12 19:28:53",0.01594
3770023,MichaelP,"2019-10-12 19:38:47",0.01586
3767080,"Steve Jenkins","2019-10-12 19:39:22",0.01439
3765928,"Marek Nurzynski","2019-10-12 19:43:56",0.01444
3776283,markten,"2019-10-12 19:51:03",0.01865
3768603,rematchka,"2019-10-12 19:55:13",0.01463
3764834,"Sahil Mishra","2019-10-12 19:57:38",0.01452
3766117,"Siddharth Yadav","2019-10-12 19:59:51",0.01584
3763907,Laffaye,"2019-10-12 20:00:44",0.01533
3779895,Ragnar,"2019-10-12 20:01:09",0.01865
3768603,rematchka,"2019-10-12 20:23:52",0.01459
3765153,"Vlad Balanda","2019-10-12 20:30:03",0.01555
3781672,"If Eternity Should Fail","2019-10-12 20:37:43",0.01414
3781672,"If Eternity Should Fail","2019-10-12 20:43:53",0.01409
3770633,BPA,"2019-10-12 20:46:11",0.01432
3763612,"Marschall Furman","2019-10-12 20:53:29",0.01718
3767679,"Emin ","2019-10-12 21:02:54",0.01434
3779287,AIvar,"2019-10-12 21:09:46",0.01524
3779591,"Tabish M","2019-10-12 21:10:43",0.01599
3768603,rematchka,"2019-10-12 21:16:24",0.01434
3768603,rematchka,"2019-10-12 21:16:46",0.01427
3779895,Ragnar,"2019-10-12 21:17:49",0.01599
3766775,A-team,"2019-10-12 21:20:52",0.01425
3763554,Li-Der,"2019-10-12 21:21:25",0.01433
3768924,"Arrowhead Analytics","2019-10-12 21:25:41",0.01407
3763177,"Eric Freeman","2019-10-12 21:33:53",0.01865
3770023,MichaelP,"2019-10-12 21:33:58",0.01499
3767873,default,"2019-10-12 21:36:08",0.01463
3779853,"William Fleshman","2019-10-12 21:48:48",0.01436
3781672,"If Eternity Should Fail","2019-10-12 21:54:48",0.01405
3775376,KrisztianSz,"2019-10-12 22:02:54",0.01444
3776297,"David Prakash","2019-10-12 22:11:57",0.01444
3777086,"Afonso Cunha","2019-10-12 22:17:32",0.01435
3767873,default,"2019-10-12 22:18:48",0.01457
3766775,A-team,"2019-10-12 22:19:00",0.01407
3780098,Bengalstro,"2019-10-12 22:36:59",0.01463
3765508,"David Cairuz","2019-10-12 22:43:15",0.01437
3776297,"David Prakash","2019-10-12 22:43:46",0.01430
3774133,"Mike Nikonov","2019-10-12 22:56:57",0.01423
3779785,"Mehdi Kashef","2019-10-12 23:03:53",0.01612
3779829,"Mike Hall","2019-10-12 23:15:46",0.01542
3765206,Lisz,"2019-10-12 23:33:22",0.01387
3768209,horohoro,"2019-10-12 23:44:48",0.01865
3764405,TOMOTAKA,"2019-10-12 23:47:17",0.06163
3763192,"Yunfeng Zhu","2019-10-12 23:56:21",0.01455
3767679,"Emin ","2019-10-12 23:58:46",0.01431
3764288,"Bojan Tunguz","2019-10-13 00:05:50",0.01419
3768580,"Kostiantyn Isaienkov","2019-10-13 00:18:21",0.01580
3774611,"Kusunoki Chihiro","2019-10-13 00:40:44",0.01463
3767953,"Dan Emery","2019-10-13 00:53:12",0.01365
3768629,leuname,"2019-10-13 01:07:34",0.01466
3768629,leuname,"2019-10-13 01:08:45",0.01424
3765352,"Bo Peng","2019-10-13 01:19:58",0.01427
3767891,"Blake Atkinson","2019-10-13 01:24:35",0.01539
3765153,"Vlad Balanda","2019-10-13 01:28:50",0.01548
3769818,gg,"2019-10-13 01:51:11",0.01632
3767891,"Blake Atkinson","2019-10-13 01:55:03",0.01538
3764288,"Bojan Tunguz","2019-10-13 01:58:07",0.01415
3769716,"Dhruuv Agarwal","2019-10-13 02:05:54",0.01624
3764270,"Adam Suwik","2019-10-13 02:17:46",0.01433
3768372,"Wei Hao Khoong","2019-10-13 02:32:16",0.01436
3766922,"Establish The Run","2019-10-13 02:35:00",0.01419
3763654,digimagi,"2019-10-13 02:38:37",0.01600
3777035,"luca spelgatti","2019-10-13 02:46:47",0.01618
3763893,RenatoDeggau,"2019-10-13 03:07:20",0.01585
3777035,"luca spelgatti","2019-10-13 03:10:38",0.01539
3765968,Aicanghai_Smile,"2019-10-13 03:13:34",0.01420
3768372,"Wei Hao Khoong","2019-10-13 03:15:01",0.01429
3766682,"Arijit Gupta","2019-10-13 03:21:43",0.01441
3767953,"Dan Emery","2019-10-13 03:24:08",0.01362
3764941,devai01,"2019-10-13 03:29:03",0.01425
3764519,pocket,"2019-10-13 03:37:04",0.01391
3765444,"Veerala Hari Krishna","2019-10-13 03:51:10",0.01437
3768656,Cimbom,"2019-10-13 03:55:29",0.01403
3764907,ryches,"2019-10-13 04:00:26",0.01434
3765444,"Veerala Hari Krishna","2019-10-13 04:07:04",0.01429
3781079,"Chi Gao","2019-10-13 04:10:52",0.01416
3770023,MichaelP,"2019-10-13 04:19:46",0.01470
3781044,matsuboccri,"2019-10-13 04:24:38",0.01437
3766682,"Arijit Gupta","2019-10-13 04:27:58",0.01428
3772841,rivxhar,"2019-10-13 04:53:01",0.01434
3774851,handonglee,"2019-10-13 05:23:53",0.01434
3770801,"Jugal Marfatia","2019-10-13 05:39:24",0.01619
3763665,aryyyyy,"2019-10-13 05:43:30",0.01865
3768495,"Paulo Pinto","2019-10-13 05:45:47",0.01424
3779323,"Yuma Suzuki","2019-10-13 05:59:15",0.01437
3764519,pocket,"2019-10-13 06:05:02",0.01390
3768495,"Paulo Pinto","2019-10-13 06:25:23",0.01412
3766682,"Arijit Gupta","2019-10-13 06:33:35",0.01419
3774420,Santhosh,"2019-10-13 06:40:11",0.01427
3767752,Jayaram,"2019-10-13 06:55:35",0.01456
3763791,"Vladislav Bogorod","2019-10-13 06:56:34",0.01380
3779895,Ragnar,"2019-10-13 07:01:48",0.01437
3764485,𝓓𝓲𝓶𝓮𝓷𝓼𝓲𝓸𝓷,"2019-10-13 07:05:59",0.01448
3771190,"Tomonori Masui","2019-10-13 07:13:46",0.01841
3770808,"Trust your sons","2019-10-13 07:38:39",0.01402
3764834,"Sahil Mishra","2019-10-13 07:59:14",0.01437
3778153,"Shion Honda","2019-10-13 08:00:23",0.14041
3767679,"Emin ","2019-10-13 08:02:33",0.01414
3768127,Tiemu,"2019-10-13 08:11:38",0.01417
3775478,zvone,"2019-10-13 08:14:26",0.01432
3780107,ponythewhite,"2019-10-13 08:16:46",0.01397
3770808,"Trust your sons","2019-10-13 08:24:59",0.01400
3764834,"Sahil Mishra","2019-10-13 08:32:20",0.01434
3769839,"Georgios Sarantitis","2019-10-13 08:38:33",0.01438
3773906,"Khanh Vu Duy","2019-10-13 08:43:59",0.01427
3772883,Srinivas,"2019-10-13 08:52:20",0.01632
3781287,"Manoj Prabhakar","2019-10-13 08:56:15",0.01471
3778313,care,"2019-10-13 09:06:49",0.01483
3765782,Tatsuryu,"2019-10-13 09:13:34",0.01865
3777917,t.eno,"2019-10-13 09:16:30",0.01427
3781287,"Manoj Prabhakar","2019-10-13 09:16:59",0.01468
3763791,"Vladislav Bogorod","2019-10-13 09:17:36",0.01377
3765214,"Michael Kazachok","2019-10-13 09:18:14",0.01422
3766756,hrunic,"2019-10-13 09:23:27",0.01420
3770808,"Trust your sons","2019-10-13 09:24:58",0.01400
3781450,T.K.,"2019-10-13 09:32:45",0.01404
3769282,"Iatco Sergiu","2019-10-13 09:37:02",0.01632
3766607,"Go Browns! Go Pats!","2019-10-13 09:37:15",0.01412
3774029,"""Soccer"" = Real Football ;)","2019-10-13 09:49:03",0.01426
3764519,pocket,"2019-10-13 09:50:43",0.01381
3776368,"Nikita Kotelevskii","2019-10-13 09:50:45",0.01437
3769148,R.Mutt,"2019-10-13 09:58:54",0.01865
3774219,"Adam Jochna","2019-10-13 10:00:44",0.01434
3763554,Li-Der,"2019-10-13 10:04:57",0.01427
3782077,"Arnold Kuo","2019-10-13 10:05:12",0.01430
3775206,"René Blaim","2019-10-13 10:18:14",0.01437
3769312,"futbol klub","2019-10-13 10:30:07",0.01446
3763890,"Edison Siow","2019-10-13 10:35:08",0.01434
3782077,"Arnold Kuo","2019-10-13 10:49:38",0.01415
3768287,hatunina,"2019-10-13 10:56:25",0.02663
3770793,Benoit,"2019-10-13 11:01:36",0.01865
3764741,"Kosarevsky Dmitry","2019-10-13 11:19:41",0.01421
3774224,"lu xi","2019-10-13 11:24:25",0.02517
3776169,"Thomas Bourgeois","2019-10-13 11:30:00",0.01865
3766372,grantfrefg,"2019-10-13 11:33:44",0.01405
3768209,horohoro,"2019-10-13 11:36:33",0.01600
3779323,"Yuma Suzuki","2019-10-13 11:43:45",0.01426
3764288,"Bojan Tunguz","2019-10-13 11:47:59",0.01413
3763177,"Eric Freeman","2019-10-13 11:56:31",0.01611
3767520,somnambWl,"2019-10-13 11:59:28",0.02029
3769312,"futbol klub","2019-10-13 12:08:46",0.01404
3767679,"Emin ","2019-10-13 12:10:11",0.01403
3774029,"""Soccer"" = Real Football ;)","2019-10-13 12:14:14",0.01407
3769999,Salman,"2019-10-13 12:15:41",0.01577
3782389,touchdown,"2019-10-13 12:29:26",0.01865
3775505,Hartorn,"2019-10-13 12:43:05",0.17135
3763890,"Edison Siow","2019-10-13 12:45:36",0.01424
3772841,rivxhar,"2019-10-13 13:00:21",0.01423
3767791,"Yosuke KOBAYASHI","2019-10-13 13:01:39",0.01712
3782484,nariman9119,"2019-10-13 13:04:25",0.01865
3773906,"Khanh Vu Duy","2019-10-13 13:08:19",0.01422
3763538,"Tarek Hamdi","2019-10-13 13:09:26",0.01692
3766799,"Prashant Kikani","2019-10-13 13:12:13",0.01417
3765429,averagemn,"2019-10-13 13:21:41",0.01518
3774420,Santhosh,"2019-10-13 13:26:33",0.01426
3769999,Salman,"2019-10-13 13:37:51",0.01426
3767520,somnambWl,"2019-10-13 13:41:32",0.01930
3763721,Lindada,"2019-10-13 13:44:32",0.01428
3774224,"lu xi","2019-10-13 13:55:41",0.01474
3769860,BlueDragon,"2019-10-13 13:59:20",0.01434
3777814,ByungSunBae,"2019-10-13 14:01:42",0.01578
3763177,"Eric Freeman","2019-10-13 14:04:36",0.01423
3766909,Royz,"2019-10-13 14:08:56",0.01417
3770442,orishko,"2019-10-13 14:15:12",0.01434
3766615,"Vitalii Peretiatko","2019-10-13 14:23:25",0.01427
3782484,nariman9119,"2019-10-13 14:25:25",0.01417
3768287,hatunina,"2019-10-13 14:25:30",0.02162
3769818,gg,"2019-10-13 14:27:49",0.01574
3770633,BPA,"2019-10-13 14:31:42",0.01412
3781450,T.K.,"2019-10-13 14:36:56",0.01404
3811067,"Sahil Malhotra","2019-10-13 14:37:07",0.01865
3769301,pao,"2019-10-13 14:39:35",0.01436
3781672,"If Eternity Should Fail","2019-10-13 14:41:50",0.01405
3769982,Jefferson,"2019-10-13 14:43:23",0.01434
3766715,CPMP,"2019-10-13 14:47:34",0.01420
3769858,"NFL Masters","2019-10-13 14:48:30",0.01412
3775930,IvoL,"2019-10-13 14:49:41",0.01451
3763538,"Tarek Hamdi","2019-10-13 14:59:08",0.01423
3782484,nariman9119,"2019-10-13 15:03:06",0.01396
3774722,Aozora,"2019-10-13 15:07:45",0.01600
3766615,"Vitalii Peretiatko","2019-10-13 15:20:31",0.01419
3778024,Tak,"2019-10-13 15:22:49",0.01876
3769803,MapleTriskit,"2019-10-13 15:33:33",0.01584
3775981,"Mohsen SADOK","2019-10-13 15:33:47",0.01416
3773113,"Prashant Banerjee","2019-10-13 15:34:44",0.01416
3766615,"Vitalii Peretiatko","2019-10-13 15:40:48",0.01418
3765206,Lisz,"2019-10-13 15:41:07",0.01376
3767520,somnambWl,"2019-10-13 15:43:15",0.01930
3764954,shimaw28,"2019-10-13 15:45:29",0.01516
3777105,fingeeker,"2019-10-13 15:46:29",0.01439
3765444,"Veerala Hari Krishna","2019-10-13 15:53:15",0.01423
3765891,好好学习,"2019-10-13 15:53:16",0.01417
3768103,BartvonMeijenfeldt,"2019-10-13 15:55:44",0.01434
3766337,"Arunkumar Venkataramanan","2019-10-13 15:57:16",0.01417
3765928,"Marek Nurzynski","2019-10-13 15:59:14",0.01435
3777917,t.eno,"2019-10-13 16:00:16",0.01415
3771908,Scottfree,"2019-10-13 16:01:12",0.01430
3771908,Scottfree,"2019-10-13 16:02:54",0.01423
3764954,shimaw28,"2019-10-13 16:03:41",0.01423
3782389,touchdown,"2019-10-13 16:06:55",0.01436
3769941,"Captain Awesome","2019-10-13 16:07:13",0.01437
3766775,A-team,"2019-10-13 16:11:12",0.01406
3773906,"Khanh Vu Duy","2019-10-13 16:12:20",0.01422
3763495,"Aleksandr Kosolapov","2019-10-13 16:22:22",0.01417
3763495,"Aleksandr Kosolapov","2019-10-13 16:24:14",0.01416
3767520,somnambWl,"2019-10-13 16:26:38",0.01929
3764741,"Kosarevsky Dmitry","2019-10-13 16:26:59",0.01418
3766607,"Go Browns! Go Pats!","2019-10-13 16:29:04",0.01380
3774420,Santhosh,"2019-10-13 16:33:49",0.01424
3764203,"rakuraku 21","2019-10-13 16:35:04",0.01422
3765480,nissy,"2019-10-13 16:42:17",0.01594
3811067,"Sahil Malhotra","2019-10-13 16:44:34",0.01418
3780107,ponythewhite,"2019-10-13 16:48:49",0.01392
3782754,"Youri Matiounine","2019-10-13 16:54:38",0.01764
3768103,BartvonMeijenfeldt,"2019-10-13 16:57:39",0.01423
3782709,sept,"2019-10-13 16:58:55",0.01600
3766909,Royz,"2019-10-13 16:59:39",0.01417
3765002,"Kellen Blumberg","2019-10-13 17:00:00",0.01463
3779951,maelab,"2019-10-13 17:03:11",0.01433
3763721,Lindada,"2019-10-13 17:03:12",0.01422
3769997,Daeshy,"2019-10-13 17:10:12",0.01460
3767181,Aman.cyberia,"2019-10-13 17:20:19",0.01417
3763195,"Go Rams 🐏","2019-10-13 17:22:04",0.01417
3781256,"Dzmitry Shakhrai","2019-10-13 17:23:55",0.01436
3763192,"Yunfeng Zhu","2019-10-13 17:25:30",0.01438
3782053,"Arrested Development","2019-10-13 17:26:02",0.01596
3779951,maelab,"2019-10-13 17:26:34",0.01432
3773727,"A Humphrey","2019-10-13 17:35:57",0.01600
3769163,"Paul Dnt","2019-10-13 17:37:05",0.01437
3771908,Scottfree,"2019-10-13 17:41:28",0.01417
3779323,"Yuma Suzuki","2019-10-13 17:58:35",0.01414
3770310,"Max Halford","2019-10-13 17:59:11",0.01455
3765968,Aicanghai_Smile,"2019-10-13 18:00:33",0.01418
3763495,"Aleksandr Kosolapov","2019-10-13 18:07:05",0.01416
3770023,MichaelP,"2019-10-13 18:09:09",0.01463
3765061,"ahmed zaky","2019-10-13 18:30:52",0.01437
3781287,"Manoj Prabhakar","2019-10-13 18:37:17",0.01417
3766067,"Dan Namba","2019-10-13 18:42:09",0.01602
3765914,"Ruslan  Talipov","2019-10-13 18:45:25",0.01457
3783621,Andrew,"2019-10-13 18:49:10",0.51972
3766067,"Dan Namba","2019-10-13 18:53:05",0.01563
3764532,JohnM,"2019-10-13 18:55:11",0.01407
3764532,JohnM,"2019-10-13 19:08:46",0.01398
3775505,Hartorn,"2019-10-13 19:08:57",0.14970
3773727,"A Humphrey","2019-10-13 19:11:04",0.01600
3769858,"NFL Masters","2019-10-13 19:14:44",0.01409
3777035,"luca spelgatti","2019-10-13 19:33:46",0.01507
3768103,BartvonMeijenfeldt,"2019-10-13 19:36:27",0.01412
3773727,"A Humphrey","2019-10-13 19:41:36",0.01593
3779287,AIvar,"2019-10-13 19:45:52",0.01490
3783621,Andrew,"2019-10-13 19:50:28",0.01436
3779983,OMSCS,"2019-10-13 19:51:04",0.01446
3772990,"Laplace's Demon","2019-10-13 19:51:22",0.01426
3765928,"Marek Nurzynski","2019-10-13 20:07:16",0.01427
3765206,Lisz,"2019-10-13 20:19:14",0.01373
3764056,"Olivier St-Amand","2019-10-13 20:25:08",0.01593
3779287,AIvar,"2019-10-13 20:28:06",0.01427
3772990,"Laplace's Demon","2019-10-13 20:44:42",0.01423
3765429,averagemn,"2019-10-13 20:53:20",0.01407
3763189,x5or6,"2019-10-13 21:02:08",0.01416
3769716,"Dhruuv Agarwal","2019-10-13 21:12:12",0.01419
3779287,AIvar,"2019-10-13 21:16:07",0.01408
3768603,rematchka,"2019-10-13 21:23:44",0.01417
3767953,"Dan Emery","2019-10-13 21:39:35",0.01359
3783486,kaggle446,"2019-10-13 21:40:14",0.01417
3779951,maelab,"2019-10-13 21:42:18",0.01411
3769858,"NFL Masters","2019-10-13 21:45:25",0.01406
3766715,CPMP,"2019-10-13 21:51:18",0.01408
3767791,"Yosuke KOBAYASHI","2019-10-13 21:55:41",0.01498
3768062,"B H","2019-10-13 21:56:49",0.01585
3770793,Benoit,"2019-10-13 22:02:03",0.01437
3778456,CFDAero,"2019-10-13 22:26:39",0.01652
3774133,"Mike Nikonov","2019-10-13 22:32:15",0.01412
3763730,"Kostas H.","2019-10-13 22:50:57",0.01432
3763721,Lindada,"2019-10-13 22:51:06",0.01401
3767953,"Dan Emery","2019-10-13 22:57:26",0.01357
3770801,"Jugal Marfatia","2019-10-13 23:20:11",0.01581
